Date_Text,Language,Post_Type,Publisher,Title,Category,Description,mediaType,Viewes,Reads,Likes,Comments,Shares
"January 3rd 2021, 01:00:00.172",English,news,The Tribune,"Rohit, Gill among five in isolation, probe on",Political & General News,"Melbourne, January 2 Five Indian cricketers, including Test vice-captain Rohit Sharma and opener Shubman Gill, have been placed in isolation and an investigation launched into a possible breach of Covid protocol. Sharma, Gill, Rishabh Pant, Prithvi Shaw and Navdeep Saini have been separated from the Indian and Australian squads. A video clip posted on the social media showed the five at a restaurant in Melbourne on Friday. As per the Covid protocol, players are allowed to eat in outdoor settings, provided they follow social distancing norms. However, they are not allowed to dine indoor. A fan, Navaldeep Singh, posted pictures and videos of the cricketers dinning at the restaurant. Singh claimed that after he had paid the cricketers' bill, ""Pant hugged me."" Back-tracking later, he apologised on Twitter, writing: ""Pant never hugged me. It was all said in excitement, We maintained social distance all thru:) Apologies for miscommunication (sic)."" The Board of Control for Cricket in India (BCCI) and Cricket Australia (CA) said they were investigating the matter. A CA statement read: ""In the interim, on the advice of the Australian and Indian medical teams, these players have been placed in isolation as a precaution. This will include separating the group of players from the broader Indian and Australian squads when travelling and at the training venue."" However, the five players would be allowed to train while adhering to the bio-security protocol, the CA added. The possible breach by the players raises questions over the role of the administrative manager of the Indian team and whether they were made aware of specific rules on dining out. The BCCI had initially ruled out any investigation, with a senior official saying: ""We can only term it as a malicious spin by a section of the Australian media."" ? TNS/Agencies",text,53,1,0,0,
"January 3rd 2021, 13:45:00.814",Hindi,news,Jagran,"?????? ?? ???? ??? ?????? ?? ???? ?? ?????????? ???, ?????? ??????? ?? ?? ?? ?????",Top Stories,???????? ???????? ?? ?????????? ??? ??? ?? ????????? ?? ?????? ?? ?????? ?? ?????? ?????? ?? ????? ?? ???? ???? ?? ??? ?????? ?? ?? ?????????? ??? ?? ???? ?????? ?? ???? ??? ?????? ?? ???? ?? ????? ?? ?????? ??????? ?? ?? ????? ??? '??????? ??????????? ????????' ???? ??????? ??? ???????? ?? ??? ??? ?? ??????????? ??????? ?? ????? ???? ??? ???,text,53,0,0,0,
"January 3rd 2021, 12:00:01.238",Hindi,news,Live Hindustan,???? ??? ?? ???? ???? ???? ????? ???? ????? ??? ???? ?? ????? ??? ????? ?? ???? ?? ????????-1,Top Stories,??? ?? ???? ???? ??????? ??? ????????- 1 ?? ?????? ???? ?? 40 ????? ???????? ?? ???? ?? ???? ?? ?? ?? ?? ???? ???? ????? ???? ?? ????? ??? ?????? ???? ?? ??????? ??? ??? ????????? ???????? ??????? (???????) ?? ????? ?? ???? ?? ???? ?? ??? ?? ???????? ??? ??? ?? 163 ??? ?? ???? ??? ?? ?? ?????? ?? 13 ????? ???????? ??? ?? ???? ?? ???? 83 ??? ???????? ??? ???,text,53,0,0,0,
"January 3rd 2021, 12:15:00.868",Hindi,news,Navbharat Times,"Chhapra News: ????? ??? ?? ??? ???? ?? ???? ???????? ?? ??? ????? ????? ?? ??? ??? ?????? ????, ??? ???? ??? ????",Top Stories,??? ???? ?? ???? ????? ??? ?? ?? ????????? ???? ????? ?? ??? ?? ????? ?? ???? ?? ?? ???? ?? ??? ???? ?????? ????? ?? ?? ????? ?? ???? ??? ??? ??? ???? ???? ????? ?? ??????? ??? ??? ???,text,53,2,0,0,
"January 3rd 2021, 11:15:00.321",Hindi,news,India TV,"?????? ??????? ?? ??? Co-WIN ?? ?? ????? ???? ???????????, ????? ???? ???????",Top Stories,?????? ??????? ?? ??? ??-??? ?? ?? ??????? ???? ?? ??? ??????? ??????? ?? ???? ??? ??????????? ???? ??????? ????? ???? ?? ???? ????????,text,53,6,0,0,
"January 3rd 2021, 09:45:00.294",Hindi,news,Newsroom Post,"Ghaziabad: ?????? ??? ??? ?? ????? ?? 5 ?? ???, ???? ??? ??? ??????? ???, ???? ????? ????",Political & General News,"?? ??????? ????? ?????? ?? ????????? ??? ? ?????? ??? ??? ?? ??? ???? ?? ???? ?? ??? ???? ??? ?? ?? ???? ?? ???? ?? ???? ????? ???? ??? ??? ??? ?? ?? ????? ????????? ???? ?? ???????? ????? ??? ??? ??? ????? ? ??? ???????? ?? ????? ?? ??? ?? ??? ?? ?? ?? ??? ?????? ??? ?? ????? ?? ???? ??? ??? ???? ???? ????????? ????? ?? ???????? ?????? ?? ??? ???????? ????? ?? ?? ?? ???? ????? ??? ??? ?? ??? ?? ????? ?? ???? ????????? ?????????? ??? ???? ?????? ?? ????? ?? ??, ?? ???? ??? 5 ????? ?? ??? ?? ???? ??? ??? ?????? ?? ???? ??????? ??? ????? ????? ??? ??? ???? ?? ??? ???? ????? ??? ?????? ?? ???? ???? ?? ????? ???? ??????????? ???? ????????? ?? ????????? ?? ?????????? ??? ?????? ????? ??????? ?? ???? ?? ???? ?? ???? ??? ???? ????? ??????? ???? ?? ??????? ??? ??? ???? ???? ?? ??? ?? ?? ?? ??????? ???? ?? ??, ????? ??? ?? ??? ???? ??? ??? ???? ?????? ????? ????????? ??????",text,52,1,0,0,
"January 3rd 2021, 12:30:00.361",English,news,Hindustan Times,Explained: What may happen on Jan 6 as Trump?s allies prepare to overturn electoral college results,Top Stories,"Several Republican leaders, including senate majority leader Mitch McConnell, have been warning their GOP colleagues to not disrupt the certification process.",text,52,3,0,0,
"January 3rd 2021, 03:30:00.371",English,news,ANI,DCGI to brief media today on COVID-19 vaccine,Top Stories,"New Delhi [India], January 3 (ANI): The",text,52,0,0,0,
"January 3rd 2021, 16:45:00.781",English,news,Hindustan Times,"IAF choppers, NDRF teams try to extinguish wildfire in Nagaland?s Dzukou Range",Top Stories,"The fire broke out in the Dzukou range in Southern Angami region of the district on Tuesday afternoon. The scenic Dzukou valley, a tourist hot spot in Nagaland, is located in the Dzukou range.",text,52,1,0,0,
"January 3rd 2021, 06:00:01.831",Marathi,news,Maharashtra Desha,???????????????? ??????? ???????? ????? ?????????? ??????? ????????????????? ????,Top Stories,?????????? ????????????? ????? ???? ????? ???????? ???????? ??????????? ???????? ???????? ?????? ??????. ???????? ??? ???????? ?????? ??? ???????? ??? ??? ????? ???????????????? ?????? ?????? ?????????? ??? ???. ???????? ?????? ??? ?????? ???????? ??????? ??? ????. ?? ?????????? ????? ???????? ??? ?????? ?????????? ???????? ??? ????? ????. ?? ?????????? ????? ????????? ???? ?????????? ???? ?? ?????? ??? ???.,text,52,1,0,0,
"January 3rd 2021, 15:45:00.257",Hindi,news,Navbharat Times,"Kisan Aandolan: ?????????? ?????? ?? ??????? ??? ???? ??????? ?? ????? ?? ???? ?????????, ???? ???? ??? ?? ????",Top Stories,????? ?????-48 ?? ????? ?? ????? ??? ????? ??? ??? ????? ????? ?? ?????? ?? 5 ???????? ???? ??? ??? ??? ?????? ??? ???????? ??????? ?? ??????? ??? ????????? ?? ??? ?? ???,text,52,0,0,0,
"January 3rd 2021, 18:15:01.335",Hindi,news,Uttam Hindu,?????? ???-?????? ?? ???????? ?????? ???? ????? ?? ?????? ??????? ?? ?????,,"January 03, 2021 ??????/????? ????: ?????? ??? ?????? ?? ??????? ?? ???? ???????? ? ??? ?????? ???? ??? ?????? ?? ??? ? ????? ?? ???? ??? ?? ??????? ?? ???? ????? ?? ???? ????? ?? ??????? ??? ????? ?? ?????? ??? ???? ?????? ?? ??? ?????? ?? ? ????? ??? ?? ??? ???? ???? ??",text,52,0,0,0,
"January 3rd 2021, 10:15:00.544",English,news,India Today,"Bird flu virus detected in scores of dead crows, Centre issues alert to states over 'fatal' spread",Top Stories,The authorities have launched a drive to identify those with suspected flu symptoms in several areas in Rajasthan and Madhya Pradesh.,text,52,0,0,0,
"January 3rd 2021, 12:45:01.453",Odiya,news,Kanak News,"????? ??? ??????? ????? ? ????????? ????? ??????? ????????? ????????, ??????????? ????????? ???? ???? ??? ??? ???????? ???? ?",,??? ??????: ????? ??? ??????? ?????? ???????? ? ??? ????? ??? ????? ????? ??????? ????? ????? ? ????? ??? ???? ????? ? ???? ?? ???? ??????? ??????? ??? ??????? ???????? ? ???????? ????? ?????? ???????? ????? ???????? ????????? ??? ?????? ????? ? ???? ?????? ?????????? ???????? ????????? ? ?????? ??????? ???? ??????? ??????? ???????? ??? [?],text,52,0,0,0,
"January 3rd 2021, 07:45:01.463",English,news,Wion News,Sydney's Opera House to reopen on Sunday after combating COVID-19 fears,International Relation,"The finishing touches were being put on a glitzy show at the Sydney Opera House Saturday, as the venue prepared to host an opera crowd for the first time since March.",text,52,0,0,0,
"January 3rd 2021, 16:00:00.199",English,news,The Tribune,"On eve of talks with farmers, Tomar meets Rajnath to discuss govt strategy to end deadlock",Political & General News,"New Delhi, January 3 A day before the crucial seventh round of talks between the Centre and protesting farmer unions, Agriculture Minister Narendra Singh Tomar met Defence Minister Rajnath Singh on Sunday and discussed the government strategy to resolve the current crisis at the earliest, sources said. Tomar discussed with Singh ""all possible options"" to find a ""middle path"" to resolve the crisis, sources added. Singh, who served as agriculture minister in the erstwhile Atal Bihari Vajpayee cabinet, has emerged as a key troubleshooter and is working mostly behind the scenes on this issue. Protesting farmers who have been camping at Delhi borders for the last 39 days braving bone-chilling cold and now rains have threatened to intensify their protest if their two major demands---repeal of the three new farm laws and legal backing for the minimum support price (MSP)---are not accepted by the government in the January 4 meeting. Rains since Saturday night led to waterlogging at the agitation venues, but the unions asserted that ""we will not move from here until our demands are met"". After five rounds of inconclusive talks, the government and 40 farmer unions reached some common ground during the sixth round of negotiations on December 30 to resolve protesting farmers' concerns over rise in power tariff and penalties for stubble burning, but the two sides remained deadlocked over the main contentious issues of the repeal of the three farm laws and a legal guarantee for MSP. On January 1, Tomar had told PTI that the government is hopeful of a ""positive outcome"" at its next meeting with farmers' unions on January 4 but refrained from predicting whether the seventh round of talks will be the last one. Asked whether he expects the January 4 meeting to be the last one, the minister said, ""I cannot say for sure now. I am not an astrologer. I am hopeful that whatever decision would be arrived at (in the meeting) will be in the interest of the country and of the farmers"". Last week, protesting farmer unions issued an ""ultimatum"" that they will march into Delhi with a ""tractor parade"" on the Republic Day if their demands are not met in the next round of talks. ""The farmers' movement delivered an ultimatum to the Government of India and announced that farmers will march into Delhi on January 26,"" Sankyukta Kisan Morcha, an umbrella body of around 40 protesting unions, had said in a statement. Thousands of farmers have been protesting at various borders of the national capital for more than a month demanding repeal of the Farmers (Empowerment and Protection) Agreement of Price Assurance and Farm Services Act, Farmers Produce Trade and Commerce (Promotion and Facilitation) Act, and the Essential Commodities (Amendment) Act. Enacted in September 2020, the government has presented these laws as major farm reforms and aimed at increasing farmers' income, but protesting farmers have raised concerns that these legislations would weaken the MSP and mandi systems and leave them at the mercy of big corporates. The government has maintained these apprehensions are misplaced and has ruled out repealing the laws. While several opposition parties and people from other walks of life have come out in support of the farmers, some farmer groups have also met Agriculture Minister Tomar over the last few weeks to extend their support for the three laws. --- PTI",text,52,0,0,0,
"January 3rd 2021, 07:45:01.510",Marathi,news,Tarun Bharat,?????????? ??????? ???????? ?????? ?????? ??????? ?????????? ??????? ???,Top Stories,??????? ???????????? ??????? ???? ????? ????????????????? ????????????? ??????????? ???? ???????? ?????? ?????? ?????? ???? ???? ???????? ?????? ????? ???????? / ????? ????? ????? ????????? ??????????? ???????? ???????? ????? ????? ???????? ???????? ?????? ????????? ??????? ?????????? ??????? ????? ? ?????? ???? ???????? ?????? ?????? ?????? ???? ???? ?????? ??? ???????? ??????...,text,52,0,0,0,
"January 3rd 2021, 17:30:00.650",Hindi,news,Vishwavarta,"????? ????? ?? ????? ??? FAU-G ?? ???? ????? ??? ?????, ????? ?? ????? ???? ???",Top Stories,???? ????? ?? ????? ??? ?????? ?? PUBG ???? 118 ???? ?????? ???? ?? ??? ?? ???? ??? ???? ??? ????? ????? ?? PUBG ?? ??? FAU-G ????? ???? ?? ????? ?? ??? ?? ?? ??? ?? ???? ????? ????? ?? ???? ?????? ?? ????? ?? ???? ??? ??? ??? ?? ??? ?? ???? ??? ??????? ??? ???????? ? ??????? ???,text,52,0,0,0,
"January 3rd 2021, 17:15:01.146",Tamil,news,Dhinasari,???????? ??????? ???????? ????????????! : ??.?.?????? ??????!,,???????? ??????????? ???????????? ???????? ? ?? ? ??????. ?????????? ????? ????? ??????? ?? ? ???????? ???? ???????? ?? ??????????? ???????? ????????? ?????????? ??????????? ?? ??????????? ???????? ???????? ??????????? ????? ??????????? ????????? ?????? ?? ??????????? ???? ???????? ????? ??????? ???? ???????? ??? ?????? ??????? ???????? ?? ?????? ??????????? ???????????? ???? ??????????? ?????? ?? ?????? ???????? ???????? [?] ???????? ??????? ???????? ????????????! : ??.?.?????? ??????! ??????? ?????? ????? ???????? ??????? ??????.,text,51,0,0,0,
